station_id,lon,lat,is_charging,external_id,capacity,eightd_has_key_dispenser,electric_bike_surcharge_waiver,has_kiosk,rental_methods,short_name,eightd_station_services
791,-73.68125259876251,45.56007440937141,true,7bcab64c-a82d-4741-9c01-eb22b13409c8,19,false,false,true,KEY|CREDITCARD,8084,|||||||
792,-73.67731243371964,45.528630548578505,true,bcca8c44-8507-49bf-9f81-a001c9e99954,15,false,false,true,KEY|CREDITCARD,8165,|||||||
793,0.0,0.0,true,4263c0c5-5f97-4202-a484-0e73c4bc1aa2,3,false,false,true,KEY|CREDITCARD,8172,|||||||
794,-73.60824286937714,45.51601394037214,true,e92b9e0d-d575-40e4-9b57-b206b839fe76,15,false,false,true,KEY|CREDITCARD,8133,|||||||
795,0.0,0.0,true,668e058e-1a17-4023-ad61-52cb45a41d23,3,false,false,true,KEY|CREDITCARD,8131,|||||||
796,-73.7091851234436,45.5604898518365,true,0ccbfca2-bdee-40cd-9a70-bf944b8d8a50,3,false,false,true,KEY|CREDITCARD,8091,|||||||
797,-73.66225451231003,45.5534000891078,true,dae6ca43-f6ab-4aa5-84c8-69e78b30f6d3,15,false,false,true,KEY|CREDITCARD,8098,|||||||
798,-73.55155438184738,45.55970526805903,true,68778270-f72b-4d9d-bb0a-e5b295a3c26c,25,false,false,true,KEY|CREDITCARD,8166,|||||||
799,0.0,0.0,true,73fb9d73-92b1-4616-b8a7-b71ba4bebcc1,2,false,false,true,KEY|CREDITCARD,8097,|||||||
800,0.0,0.0,true,1929ef6b-926c-43b3-8c28-a3f28718e204,3,false,false,true,KEY|CREDITCARD,8132,|||||||
801,0.0,0.0,true,26ea3651-0a88-440a-918a-fe81a8077f18,3,false,false,true,KEY|CREDITCARD,8153,|||||||
802,-73.74687284231186,45.56842034638607,true,d3d60bbc-df7c-4cc9-924c-41d44e1589e0,23,false,false,true,KEY|CREDITCARD,8090,|||||||
803,0.0,0.0,true,e4641aa7-62fd-470e-ac5b-aee0be519c35,2,false,false,true,KEY|CREDITCARD,8126,|||||||
